,9.4,6.3,4.1,2.7,1.8,1.2,0.8
0.0004,4,4,,4,,4,
0.0020,99.98182477,99.99760957,,99.99923108,,99.9995259,
0.0080,99.98490046,99.99768128,,99.99925897,,99.99950996,99.99953387
0.0350,99.98675304,99.99745021,,99.99911953,,99.99946614,99.99954183
0.1500,99.98817136,99.99704782,99.99892032,,,99.9994263,99.99947809
0.6600,99.98582077,99.99714344,99.99859363,,,99.99945817,99.99949801
2.9000,,99.99758168,,99.99925897,99.99948207,99.99950199,99.99954183
12.5000,,99.99829483,,99.99929482,99.99948606,99.99950996,99.99954183
