,2,4,7,13,22,39,70
0.1500,90.20293545,91.14127035,75.82843893,0.04427074,0.003091621,0.001075693,0.000717129
0.6600,72.1282226,77.51333262,71.38831718,0.042446046,0.003350584,0.001382465,0.000661352
