,2,4,7,13,22,39,70
0.0004,29.96337559,32.81995634,6.372711444,0.005952997,0.001927218,0.000822135,0.000246085
0.0020,85.81153063,81.9164585,3.153098992,0.004366516,0.001498002,0.000768921,0.000549799
0.0080,88.53477476,79.84555838,2.124481576,0.005458146,0.001386449,0.000741033,0.000601591
0.0350,86.37453237,84.09535819,2.971832782,0.004940219,0.001414337,0.000880475,0.000525894
2.9000,31.58396182,4.599491635,0.010681232,0.002394413,0.001207167,0.00066932,0.000533862
12.5000,0.000458166,0.000553783,0.000641432,0.000593623,0.000549799,0.000529878,0.000474102
