,0.0004,0.0020,0.0080,0.0350,0.1500,0.6600,2.9000,12.5000
2.000,40.88345181,0.073676997,0.321325413,1.230409441,5.189991275,13.0806451,0.005059741,0.000701192
4.000,0.029097774,1.59362E-05,3.58564E-05,0.000231075,0.00066932,0.00098406,0.001306768,0.000569719
7.000,0.004518402,0,7.9681E-06,3.98405E-06,5.97607E-05,0.000247011,0.000410357,0.000517926
13.000,0.001025527,0,3.98405E-06,0,1.19521E-05,4.78086E-05,0.000155378,0.000346612
22.000,0.000473147,0,0,0,1.99202E-05,7.9681E-06,9.16331E-05,0.000247011
39.000,0.00041319,0,0,0,0,1.59362E-05,2.39043E-05,7.17129E-05
70.000,0.0001391,0,0,0,0,0,3.18724E-05,8.3665E-05
