,9.4,6.3,4.1,2.7,1.8,1.2,0.8
0.0004,4,4,,4,,4,
0.0020,10.07696782,14.53147199,,96.8459289,,99.99761754,
0.0080,5.082258636,4.592248636,,97.87294473,,99.9973785,99.99886853
0.0350,3.087198856,13.55002171,,97.01333461,,99.99803985,99.99874901
0.1500,6.090055418,15.57056745,22.54351975,,,99.99770917,99.99874502
0.6600,11.11668878,15.76234756,21.8737774,,,99.99742631,99.99894423
2.9000,12.36851248,28.86891686,,99.9849403,99.9969283,99.99861754,99.99919124
12.5000,,99.89386895,,99.99821116,99.9990518,99.99917929,99.99941434
