,9.400,6.300,4.100,2.700,1.800,1.200,0.800
0.0004,4,4,,4,,4,
0.0020,3.000135458,3.001290832,,14.10241792,,26.28915821,
0.0080,1.000159362,2.001270911,,11.10885216,,19.62812897,96.35262409
0.0350,3.000179282,2.001382465,,12.11514695,,28.43952813,98.21313062
0.1500,1.000243027,4.001932263,3.020131394,,,25.56666308,99.59145979
0.6600,6.000561751,3.005988024,4.056884236,,,47.22932976,99.97694431
2.9000,6.013980024,9.113676838,,22.60743583,99.62276644,99.99147015,99.99762949
12.5000,,39.40698244,,99.99661754,99.99876495,99.9991514,99.99931076
