,9.4,6.3,4.1,2.7,1.8,1.2,0.8
0.0004,4,4,,4,,4,
0.0020,99.99815539,99.99920717,,99.9994502,,99.9995259,
0.0080,99.99782073,99.99879283,,99.99939841,,99.99952988,99.99956175
0.0350,99.99789642,99.99905578,,99.99947411,,99.9995259,99.99955379
0.1500,99.99810758,99.99900797,99.99928287,,,99.99955379,99.99955379
0.6600,99.99745419,99.99901992,99.99933865,,,99.99949801,99.99957769
2.9000,,99.99910359,,99.9994502,99.99956175,99.99951395,99.99956175
12.5000,,99.99918725,,99.99944622,99.99950199,99.9995498,99.99958566
