,0.0004,0.002,0.008,0.035,0.15,0.66,2.9,12.5
2.000,9.947882682,0.095995633,0.395329102,1.665188585,6.89978526,23.31870789,55.59523269,
4.000,9.948322354,0.04845399,0.187066984,0.841813379,3.466543958,13.85859817,39.87386504,
7.000,28.59188751,0.025342529,0.108525464,0.484201258,1.969462273,7.664399743,25.67324035,
13.000,33.19236324,0.014191179,0.05094402,0.237648456,0.979681356,4.129760439,,
22.000,38.90627581,0.006139418,0.023987952,0.123672814,0.437811005,1.867538376,,
39.000,0.028477549,3.98405E-06,0,7.9681E-06,6.37448E-05,0.000235059,,
70.000,0.002746498,0,0,0,1.19521E-05,3.18724E-05,,
